"date","asplanchna","asterionella","brachionus","diatom_chain","dinobryon","eudiaptomus","kellikottia","keratella_quadrata","nauplius","polyarthra","rotifers","synchaeta","ceratium","cyclops","fragilaria","keratella_cochlearis","paradileptus","bosmina","daphnia","trichocerca","conochilus","diaphanosoma","uroglena","leptodora","chaoborus","aphanizomenon","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","diatom","ciliate","mean_temp","cv_temp_day","cv_temp_depth","mean_condF","cv_condF_day","cv_condF_depth","mean_o2","cv_o2_day","cv_o2_depth","mean_o2ppm","cv_o2ppm_day","cv_o2ppm_depth","mean_ph","cv_ph_day","cv_ph_depth","mean_chla","cv_chla_day","cv_chla_depth","mean_turb","cv_turb_day","cv_turb_depth","mean_phycoer","cv_phycoer_day","cv_phycoer_depth","mean_par","cv_par_day","cv_par_depth","mean_phy","cv_phy_day","cv_phy_depth","mean_cloud_cover","mean_global_radiation","atmospheric_pressure_max","atmospheric_pressure_min","atmospheric_pressure_mean","temp_max","temp_min","temp_mean","precipitation_tot","rel_air_humidity_max","rel_air_humidity_min","rel_air_humidity_mean","sunshine_duration","windspeed_mean","windspeed_max","wind_direction_mean","mean_global_radiation_GR","atmospheric_pressure_max_GR","atmospheric_pressure_min_GR","atmospheric_pressure_mean_GR","temp_max_GR","temp_min_GR","temp_mean_GR","precipitation_tot_GR","rel_air_humidity_max_GR","rel_air_humidity_min_GR","rel_air_humidity_mean_GR","windspeed_mean_GR","windspeed_max_GR","wind_direction_mean_GR","sample","Nitrat","Nitrit","Ammonium","oP","TP","TN","TOC","mean_thermocline_depth","cv_thermo","mean_schmidt","cv_schmidt","mean_epi_temp","cv_epi_temp","mean_mixed_layer_depth","cv_mixed_layer_depth","ml_irradiance","mean_oxycline_depth","cv_oxycline_depth"
2020-10-25,0.00020833333333333,0.00194444444444444,0.0150694444444444,0.00041666666666666,0.115347222222222,0.0166666666666667,0.00923611111111112,0.00597222222222223,0.0345833333333333,0.00069444444444444,0.0768055555555555,0.00027777777777777,0.00347222222222222,0.0734027777777778,0.00034722222222222,0.00597222222222222,0.00111111111111111,6.94444444444446e-05,0.00576388888888889,0.00159722222222222,0.00020833333333333,0.00354166666666667,0.00055555555555555,0.00020833333333333,6.94444444444446e-05,0.0125,0.0752777777777778,0.0365277777777778,0.04,0.0497222222222222,0.0206944444444444,0.00972222222222223,0.00430555555555556,0.000625,0.00798611111111111,0.00430555555555556,13.7807536935901,0.00254926950828516,0.00369593955121766,0.34442601322219,0.000665622831319408,0.00224024981915523,94.3036605346364,0.0256860975769952,0.0163902850421516,9.25302673181949,0.0255384913736428,0.015866110023133,8.63446007473412,0.00328131762436349,0.00241915445403019,16.0386950273067,0.124046080773756,0.0990569258355523,0.747585513078471,0.137652192852381,0.471743345284626,NA,NA,NA,2.26054900833573,3.48486111391606,0.340218735499727,15.8224576027594,0.0998097100598938,0.247407062508742,NA,122,950,939.9,945.3,15.4,6,10.2,0,100,59.3,83.2,7.9,0.9,2.1,225,119.867132867133,964.5,953.9,959.584615384615,14.7,5.4,9.73636363636364,0.1,100,81,96.6433566433566,1.59440559440559,4.1,183.398601398601,NA,NA,NA,NA,NA,NA,NA,NA,11.808343245707,0.0325128224808529,344.067810487759,0.0148380327867707,13.6168813238536,0.0103764880066299,9.32142857142857,0.0307915058307425,6.14566072922464,11.3857142857143,0.0240148510580604
2020-10-26,0.00034722222222222,0.00083333333333333,0.0115972222222222,0.00034722222222222,0.0524305555555555,0.0113888888888889,0.00888888888888889,0.00486111111111111,0.0332638888888889,0.00027777777777777,0.06875,0.00048611111111111,0.00173611111111111,0.0548611111111111,0.00041666666666666,0.00618055555555556,0.00111111111111111,0.00069444444444444,0.00604166666666667,0.00048611111111111,6.94444444444446e-05,0.00173611111111111,0.00069444444444444,6.94444444444446e-05,6.94444444444446e-05,0.00118055555555556,0.0695138888888889,0.0274305555555556,0.0368055555555555,0.0486805555555555,0.0154861111111111,0.00715277777777778,0.00402777777777778,0.00048611111111111,0.00798611111111111,0.00451388888888889,13.6515176056338,0.0105126106704519,0.00280297637249571,0.344253521126761,0.00130885648402783,0.00214000439355454,92.3890845070423,0.0285725808940099,0.0128402886191339,9.0899647887324,0.0250516106775529,0.0124447502092736,8.61018309859155,0.0038814589661195,0.00199675913047388,15.0371478873239,0.0930880869638669,0.0960327483531171,0.721654929577465,0.170741691155366,0.470428628257821,NA,NA,NA,-2.49330985915493,-0.54724923505657,-1.83754688239036,15.0234154929577,0.150978653332878,0.252255189056538,96,7,946.2,939.7,943.7,10.4,3.9,6.1,17.4,97.1,80.3,92.1,0,2.5,4.9,225,12.125,960.7,953.7,958.054861111111,11.4,5.4,7.41597222222222,36.2,100,87,95.9027777777778,4.10694444444444,8.4,208.805555555556,NA,NA,NA,NA,NA,NA,NA,NA,12.1813868968608,0.0962945264255561,331.056120887027,0.0467416805298705,13.4097166451983,0.0169881033327565,9.4625,0.146046276324751,NA,11.575,0.0979333395140789
2020-10-27,0.00034722222222222,0.00034722222222222,0.00763888888888889,0.00027777777777777,0.0438888888888889,0.01375,0.00645833333333334,0.00381944444444445,0.0302777777777778,0.000625,0.0660416666666667,0.00048611111111111,0.00076388888888889,0.0509027777777778,0.00013888888888888,0.00423611111111111,0.00097222222222222,0.00013888888888888,0.00534722222222222,0.00118055555555556,0.00041666666666666,0.00208333333333333,0.00020833333333333,0.00013888888888888,0,0.00118055555555556,0.0660416666666667,0.0304166666666667,0.0344444444444444,0.0417361111111111,0.0180555555555556,0.00777777777777778,0.00291666666666667,0.00055555555555555,0.00840277777777778,0.00534722222222222,13.2933538732394,0.00364272883107134,0.0010209298387722,0.34244014084507,0.00220438274535268,0.00157642124346822,91.3386267605634,0.049966599184853,0.00248799488877563,9.05299295774648,0.0498479891297642,0.00251176481747284,8.77062676056338,0.0332061469258871,0.000350996741681943,11.9424295774648,0.14280540901604,0.100288083198369,0.623943661971831,0.0779446738180404,0.454988436526902,NA,NA,NA,2.22306338028169,4.50797031602821,0.283341111658026,12.2515845070423,0.112024802429344,0.274128933575671,67,76,949.1,945.5,947.7,10.8,5,7.3,0,96.3,56.2,80.3,2.5,2.1,3.6,216,102.972027972028,963.5,959.9,962.173426573427,11.7,5.6,8.44055944055944,0.1,100,64,87.3146853146853,3.29300699300699,7.4,175.986013986014,"three",1.297,31.5,24.6,1.375,14.4,1.526,NA,12.4397191830053,0.0463792582900688,305.640637218513,0.0188801352613137,13.1474345491888,0.00889891897582541,10.4125,0.113278522084854,2.06753182960628,12.65,0.0405293245509347
2020-10-28,0.00027777777777777,0.00034722222222222,0.00666666666666666,0.00020833333333333,0.0300694444444444,0.0127083333333333,0.00770833333333333,0.00375,0.0256944444444444,0.00055555555555555,0.0517361111111111,0.00048611111111111,0.00090277777777777,0.0459027777777778,0.00027777777777777,0.00465277777777778,0.00083333333333333,6.94444444444446e-05,0.00493055555555556,0.00076388888888888,6.94444444444446e-05,0.00145833333333333,6.94444444444446e-05,0.00020833333333333,0,0.00076388888888889,0.0678472222222222,0.0310416666666667,0.0307638888888889,0.0393055555555556,0.0156944444444444,0.00784722222222222,0.00416666666666667,0.00013888888888888,0.00861111111111111,0.00368055555555556,13.1199436619718,0.00336216349878731,0.000809727161589798,0.341417253521127,0.0011459863165393,0.00170469837864837,94.9052464788732,0.011138088300528,0.0024866118722664,9.45193661971831,0.0112818072810492,0.00278665784190635,9.10928345070423,0.0014629862123164,0.000257937796430285,10.9292253521127,0.11410797009781,0.107885046389081,0.616549295774648,0.0928473424643036,0.445716910284541,NA,NA,NA,0.764084507042254,8.19907496649089,0.316841407663079,12.3980633802817,0.0812849095834852,0.253968052163735,67,53,953.4,948.3,951.4,12.9,6.9,9.5,5,97.4,62.1,81.3,2,2.7,5.8,210,67.9444444444444,968,962.8,965.809027777778,13.8,7.8,10.39375,5.5,100,72,87.6041666666667,3.42847222222222,6.6,166.388888888889,NA,NA,NA,NA,NA,NA,NA,NA,12.4963328774011,0.0489808270800764,287.46610249318,0.0157806795305769,12.9987811424945,0.00732567246178196,10.7875,0.0795797210000502,5.06855501002399,12.9125,0.0162646277726336
2020-10-29,6.94444444444446e-05,0.00048611111111111,0.00493055555555556,0.00020833333333333,0.0270138888888889,0.00986111111111111,0.00611111111111112,0.00291666666666667,0.0246527777777778,0.000625,0.0441666666666667,0.00041666666666666,0.000625,0.0391666666666667,0.00041666666666666,0.00305555555555556,0.00104166666666667,6.94444444444446e-05,0.00520833333333333,0.00055555555555555,0.00041666666666666,0.00125,0.00041666666666666,6.94444444444446e-05,6.94444444444446e-05,0.00041666666666666,0.0627777777777778,0.024375,0.0281944444444444,0.0386111111111111,0.0143055555555556,0.00708333333333333,0.00284722222222222,0.00048611111111111,0.00625,0.00333333333333333,12.981485915493,0.00261645185935302,0.000287772499076681,0.340304577464789,0.000992802432480834,0.00150192423569784,94.6466021126761,0.0063258760845076,0.00194621451271354,9.44102112676056,0.00670709745403207,0.00176425691334389,9.10427992957747,0.000697157625122335,0.00023309637292632,10.6656690140845,0.0746928919417043,0.10737134309805,0.647535211267606,0.0721561388380571,0.433207448187477,NA,NA,NA,-1.14683098591549,-3.37408336873982,0.140321695036216,12.9336267605634,0.0500444338895606,0.252282378730064,67,25,960,953,957,11.1,9.2,10.3,7.2,97.1,75.6,86.9,0,4.6,7.2,242,37.4755244755245,974.4,967.5,971.488811188811,13.1,10.6,11.7566433566434,9.6,100,79,91.006993006993,3.71958041958042,9.5,242.076923076923,NA,NA,NA,NA,NA,NA,NA,NA,12.3357081642918,0.0383434893792602,281.101011347288,0.0224625339531505,12.8215008928512,0.00930667199855522,10.65,0.0809287894245385,2.95339099053714,12.4875,0.0411542387044279
2020-10-30,0.00013888888888888,0.00097222222222222,0.004375,0.00027777777777777,0.0233333333333333,0.0101388888888889,0.00569444444444445,0.00333333333333333,0.0266666666666667,0.00048611111111111,0.0315972222222222,0.00048611111111111,0.00069444444444444,0.0325,0.00041666666666666,0.00326388888888889,0.00104166666666667,0,0.00618055555555556,0.00048611111111111,0.00013888888888888,0.00173611111111111,0.00048611111111111,0.00020833333333333,6.94444444444446e-05,0.00083333333333333,0.0614583333333333,0.0267361111111111,0.0270138888888889,0.031875,0.0146527777777778,0.00743055555555556,0.00326388888888889,0.00055555555555555,0.00722222222222223,0.00347222222222222,12.9270686619718,0.00309006650728594,0.00250307793360122,0.340181338028169,0.00140080063575841,0.00194642135961937,94.7738204225352,0.0112746229271487,0.00398612108708964,9.46954225352113,0.0107130196458249,0.00364488247123905,9.10763204225352,0.000861942969852189,0.000532817195812483,9.89806338028169,0.117217904783405,0.111747365510047,0.654225352112676,0.0760713245055657,0.407250520453716,NA,NA,NA,1.63380281690141,4.54793005964432,0.233793056109379,12.8147887323944,0.0738848659911983,0.291724175500065,46,102,961.8,959.3,960.6,15.6,7.3,11.4,0,95.7,61.8,78.1,6.4,2.6,5.4,241,123.423611111111,976.3,973.7,975.022222222222,15.4,7.2,12.0263888888889,0.2,100,71,88.75,2.45416666666667,5.8,194.923611111111,NA,NA,NA,NA,NA,NA,NA,NA,12.5566755894722,0.0766077239474217,275.209715477447,0.0366980818427949,12.8074416311259,0.0131226091074523,9.75,0.0639338438953008,6.75758741575996,12.575,0.0334023071354482
2020-10-31,0.0003125,0.00041666666666666,0.00364583333333334,0.00020833333333333,0.0188541666666667,0.00916666666666667,0.0078125,0.003125,0.0248958333333333,0.00041666666666666,0.0248958333333333,0.00020833333333333,0.0003125,0.0465625,0.00052083333333333,0.00458333333333333,0.00072916666666666,0.00010416666666666,0.00510416666666667,0.0003125,0,0.00041666666666666,0.00010416666666666,0,0,0.0003125,0.0609027777777778,0.0245833333333333,0.0284027777777778,0.0306944444444444,0.0135416666666667,0.00618055555555555,0.00305555555555556,0.00083333333333333,0.0075,0.00340277777777778,12.8659471830986,0.00142421820560646,0.00112469200590344,0.34093485915493,0.000818799746159906,0.00137775484384782,93.9970950704225,0.0078723612606182,0.00496049197596146,9.41637323943662,0.00801264617534263,0.00662517907718967,9.0888661971831,0.000958624863845256,0.000551111807420184,8.93609154929577,0.107595814961497,0.118831752853912,0.59330985915493,0.108761125897741,0.446556050401509,NA,NA,NA,1.48045774647887,5.40354320707438,0.363983610368085,11.7406690140845,0.131928268835428,0.29746398180956,54,82,961,956.5,958.5,11.6,4.9,7.7,0,100,73.7,94.2,4.1,0.7,1.5,135,62.0555555555556,975.7,971,973.082638888889,11.7,5,7.32430555555556,0,100,96,99.8541666666667,1.50138888888889,4.4,196.458333333333,NA,NA,NA,NA,NA,NA,NA,NA,12.395809215494,0.0431252343361323,271.554197679989,0.0179000500864258,12.7514375829455,0.00909714737783592,9.5625,0.103439208456716,4.63092021490896,12.175,0.0361369635539677
2020-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066875,0.0245833333333333,0.0283333333333333,0.0326388888888889,0.0116666666666667,0.00611111111111111,0.00347222222222222,0.00041666666666666,0.00854166666666667,0.00284722222222222,12.7517077464789,0.00231153359685854,0.00163665620923874,0.340952464788732,0.00291205962450854,0.00205159576428198,94.3057746478873,0.00697642322034501,0.00828403091745891,9.45880281690141,0.00738913495934157,0.00875702088905141,9.09169542253521,0.000964582509459116,0.00108264318746123,9.35035211267606,0.066200502000653,0.131483974066446,0.627640845070423,0.0707590759294614,0.465444374438116,NA,NA,NA,-0.269366197183099,-18.2836844363189,0.370202642900297,12.6947183098592,0.082015197907847,0.309808038504469,100,41,957.7,955.1,956.4,13.5,5.6,10.1,1.1,100,72.2,90.7,0.1,0.6,1.5,214,44.8601398601399,972.2,969.3,970.764335664336,13.2,5.6,9.8006993006993,1.3,100,93,99.2587412587413,1.31958041958042,6.4,173.531468531469,NA,NA,NA,NA,NA,NA,NA,NA,12.3758545355631,0.0233654661509942,267.062397310946,0.0108041478945826,12.6392716966556,0.00625107108219017,9.45,0.0697358282368604,4.57158509877657,12.325,0.0280225265806701
2020-11-02,0.00017543859649122,0.00035087719298245,0.00236842105263158,8.77192982456142e-05,0.018859649122807,0.0126315789473684,0.00587719298245614,0.00491228070175439,0.0302631578947368,0.00052631578947368,0.028859649122807,8.77192982456142e-05,0.00035087719298245,0.0398245614035088,0.00105263157894737,0.0043859649122807,0.00035087719298245,8.77192982456142e-05,0.00649122807017544,0.00035087719298245,8.77192982456142e-05,0.00175438596491228,0.00043859649122807,8.77192982456142e-05,0,0.00298245614035088,0.0681944444444444,0.0246527777777778,0.0220138888888889,0.0297916666666667,0.0117361111111111,0.0102777777777778,0.00493055555555555,0.00048611111111111,0.006875,0.00486111111111111,12.8281778169014,0.00854692099042793,0.00854758738743673,0.342403169014085,0.00190819699409412,0.00374876639184545,94.6477816901408,0.0197929866939774,0.0166341638136502,9.48239436619718,0.0169054051840303,0.0145788684320989,9.09007042253521,0.00230489784115457,0.00229411705296361,9.17922535211268,0.135506581558615,0.125003739492134,0.689788732394366,0.109178735013922,0.448889016206817,NA,NA,NA,4.71866197183099,2.67183811954422,0.278165434407332,13.1362676056338,0.14545119925175,0.329878424847066,50,103,956.4,953.8,955.1,21.4,12.3,16.8,0,83.6,50.9,65.7,6.8,1.6,2.5,222,106.034722222222,970.6,967.6,969.211111111111,22.3,12.2,15.9291666666667,0,100,54,85.1875,1.93194444444444,5.3,163.972222222222,NA,NA,NA,NA,NA,NA,NA,NA,12.2656376744633,0.0345445714431525,274.597731608682,0.0374333368289821,12.7387777953042,0.013277593643948,9.1125,0.0504383437883408,12.924496093702,12.45,0.0261154484836284
2020-11-03,6.94444444444446e-05,0.00027777777777777,0.00298611111111111,6.94444444444446e-05,0.00902777777777778,0.00368055555555555,0.00430555555555556,0.00194444444444444,0.0207638888888889,0.00020833333333333,0.01375,6.94444444444446e-05,0.00020833333333333,0.0198611111111111,0.000625,0.00381944444444445,0.00076388888888889,0,0.00409722222222222,0.00020833333333333,0.00013888888888888,0.00027777777777777,0.00013888888888888,6.94444444444446e-05,0,0.00020833333333333,0.0518055555555556,0.0170138888888889,0.0218055555555556,0.0311805555555556,0.0110416666666667,0.00527777777777778,0.00375,0.00041666666666666,0.00701388888888889,0.00340277777777778,12.8795704225352,0.0102970946093586,0.0108399566885928,0.34193485915493,0.0025281526251885,0.00367419797372979,95.2683098591549,0.018648520556423,0.0200098411007318,9.53221830985916,0.0152373772419879,0.0181470223374051,9.09808626760563,0.00223678388367139,0.00238235469716474,8.35739436619718,0.117013354051086,0.144106856953421,0.570070422535211,0.313034505188328,0.539274946455106,NA,NA,NA,-2.40211267605634,-0.70831471533685,-0.000693866886359031,11.7450704225352,0.267734388998714,0.429359926642226,100,18,962.2,956.4,959.3,16.7,7.8,11.3,5.9,97.6,66,87.4,0,1.6,3,301,19.2237762237762,976.8,970.7,973.641958041958,15.7,9.3,12.1125874125874,2.1,100,88,96.2447552447552,2.45524475524476,7.8,240.762237762238,NA,NA,NA,NA,NA,NA,NA,NA,11.9186603083941,0.0649637846218364,278.002434267269,0.0538157257789137,12.8011003830077,0.014477892467079,8.4875,0.135940863142437,NA,11.95,0.0534891986161317
2020-11-04,0,0.00034722222222222,0.00243055555555556,0.00020833333333333,0.00833333333333333,0.00263888888888889,0.00388888888888889,0.00159722222222222,0.0170138888888889,0.00020833333333333,0.00895833333333334,0.00027777777777777,0.00027777777777777,0.0245833333333333,0.00027777777777777,0.00305555555555556,0.00013888888888888,0,0.00298611111111111,0.00034722222222222,0,0.00111111111111111,0.00027777777777777,0.00013888888888888,0,0.00041666666666666,0.0469444444444444,0.016875,0.0214583333333333,0.0292361111111111,0.00916666666666667,0.00430555555555556,0.0025,0.00027777777777777,0.00569444444444445,0.00375,12.6954436619718,0.00379444379303575,0.00122314858423071,0.34149823943662,0.000715692702066984,0.00162360765939174,90.5066901408451,0.0367817764362824,0.00407959935117592,9.09137323943662,0.0361127916621163,0.00381026569406072,9.27470246478873,0.0301876504262985,0.000445728734630255,7.2681338028169,0.0757165275000152,0.134314979289927,0.199823943661972,1.72188772151394,-0.019924885448832,NA,NA,NA,-0.741197183098592,-7.56311873046049,-0.613330275166454,8.43028169014084,0.0929598537416007,0.317328952086739,100,16,966.9,961.5,963.1,7.9,5.5,6.4,3,95.6,81.7,89.5,0,2.7,5.6,40,21.0416666666667,981.6,976.2,977.860416666667,9.6,6.9,7.85763888888889,1.6,100,87,93.2013888888889,2.25555555555556,6.7,119.173611111111,"three",1.305,31,25.4,2,25.5,1.506,NA,13.4968373654692,0.0690129745072032,257.920380981705,0.0142088698768568,12.3429888845723,0.0188319017668965,9.175,0.113379940738036,6.08711967222492,11.9375,0.0352394749600038
2020-11-05,6.94444444444446e-05,0.003125,0.00291666666666667,0.00208333333333333,0.00729166666666667,0.00284722222222222,0.00520833333333333,0.00125,0.0193055555555556,0.00013888888888888,0.00840277777777778,6.94444444444446e-05,0.00069444444444444,0.0173611111111111,0.00076388888888888,0.00256944444444444,0.00034722222222222,6.94444444444446e-05,0.001875,0.00090277777777777,6.94444444444446e-05,0.00118055555555556,0.00034722222222222,0.00083333333333333,0.00020833333333333,0.00048611111111111,0.0452777777777778,0.0206944444444444,0.0207638888888889,0.0272916666666667,0.00965277777777778,0.00652777777777778,0.003125,0.000625,0.00701388888888889,0.00423611111111111,12.5054841549296,0.00369539189872343,0.00046913718826327,0.341084507042254,0.00082527601189356,0.00150477225808702,85.3444718309859,0.00428953259643899,0.00192694412289841,8.61267605633803,0.00302297883324315,0.00237753300705371,9.60099471830986,0.000440350800466409,0.000201830152925645,7.01443661971831,0.0791773906056659,0.132471463057821,-0.214612676056338,-0.181701091874634,-1.11345197264909,NA,NA,NA,-0.821302816901408,-6.66354181442282,-0.439817680226835,7.50880281690141,0.106022391378768,0.338208347949285,96,17,968.6,966.2,967.3,8.6,6.1,7.6,0,91.2,82.2,86.2,0,1.7,3.3,48,27.7482517482517,983.4,980.8,982.002097902098,9.9,7.6,8.90629370629371,0,96,88,92.1608391608392,2.21258741258741,5.7,49.965034965035,NA,NA,NA,NA,NA,NA,NA,NA,12.8410907000263,0.0354783828114426,245.906875677937,0.020970162619422,12.3301399110361,0.00785968537378576,9.5625,0.0608329875498438,5.97567351096862,12.3,0.0156686847424298
2020-11-06,0.00034722222222222,0.00784722222222223,0.00319444444444444,0.0106944444444444,0.00819444444444445,0.00715277777777778,0.00548611111111111,0.00277777777777778,0.0174305555555556,0.00027777777777777,0.0101388888888889,0.00027777777777777,0.00180555555555556,0.0236111111111111,0.00076388888888889,0.00354166666666667,0.00048611111111111,0,0.00354166666666667,0.00131944444444444,0.00020833333333333,0.00152777777777778,0.00027777777777777,0.00159722222222222,0.00034722222222222,0.00048611111111111,0.046875,0.0164583333333333,0.01875,0.0229861111111111,0.00847222222222222,0.00569444444444444,0.00229166666666667,0.00041666666666666,0.00555555555555556,0.00340277777777778,12.4254595070423,0.00272135550521878,0.000813707421371044,0.34294014084507,0.00344978178028678,0.00160696010182376,84.3046302816901,0.01304934830694,0.00219167957411351,8.51443661971831,0.0116687088308241,0.00201140506367244,9.58251056338028,0.00142552630855555,0.000210079899133628,6.57887323943662,0.0877875712565261,0.136280586764853,-0.175528169014084,-0.316022662329344,-1.15806404572465,NA,NA,NA,1.7669014084507,4.59175710593034,0.285081170559317,6.85334507042254,0.135428888434575,0.333432370623181,67,64,966.2,963,964.8,9.9,6,7.1,0,96.6,71.9,86.4,2.8,1.6,2.7,39,79.1041666666667,980.9,977.7,979.436111111111,10.6,6.9,8.2875,0.1,100,80,93.1944444444444,2.40902777777778,3.9,163.770833333333,NA,NA,NA,NA,NA,NA,NA,NA,12.7670209023473,0.062571647474672,241.323849352509,0.00978056519849973,12.2359040302377,0.00818236902359148,9.8625,0.0915660491988124,6.68014651244057,12.175,0.0262503459327628
